
実行時間＝102秒
個体数＝650
合計世代数＝173
------------------------  前提  ------------------------

waste=kanen

ごみ量30位以内：
札幌市 (349353), 函館市 (66649), 旭川市 (64890), 苫小牧市 (42288), 釧路市 (38335), 帯広市 (35291), 千歳市 (25770), 小樽市 (25049), 江別市 (24906), 北見市 (20809), 室蘭市 (20448), 岩見沢市 (12638), 登別市 (11426), 北広島市 (10822), 石狩市 (9341), 音更町 (7531), 稚内市 (7127), 恵庭市 (6987), 伊達市 (6907), 網走市 (6299), 滝川市 (5831), 北斗市 (5150), 七飯町 (5008), 中標津町 (4837), 根室市 (4736), 幕別町 (4414), 新ひだか町 (4277), 釧路町 (4090), 美幌町 (4063), 白老町 (3395)

焼却施設数: 13
中継施設数: 0

輸送単価＝ 1000 円/t/km

---------------------  コスト情報  ---------------------

TC_direct: {'札幌市': 170834.13989999998, '旭川市': 154634.33290000004, '函館市': 116695.9597, '帯広市': 66504.60569999999, '苫小牧市': 10268.9103, '釧路市': 17405.8138, '室蘭市': 68839.1645, '北見市': 104359.82640000002, '千歳市': 25393.841600000003, '小樽市': 29240.018700000004, '別海町': 54269.607299999996, '稚内市': 32954.8576, '新ひだか町': 20238.8945}
IC_inc: {'札幌市': 144984.09508613934, '旭川市': 48076.31066532725, '函館市': 44942.80374112252, '帯広市': 34355.666254093485, '苫小牧市': 28040.957147657944, '釧路市': 27746.089065790613, '室蘭市': 27114.20586589729, '北見市': 25357.124756538607, '千歳市': 24053.958537375052, '小樽市': 21503.777651283024, '別海町': 12134.266162326361, '稚内市': 9815.922821275713, '新ひだか町': 8891.044741630374}
OC_inc: {'札幌市': 60707.724705563414, '旭川市': 57024.56046545789, '函館市': 56442.255725112984, '帯広市': 51261.67049056312, '苫小牧市': 45736.80545710201, '釧路市': 45433.20587338103, '室蘭市': 44768.76962017755, '北見市': 42821.615360375356, '千歳市': 41282.48955536809, '小樽市': 38035.18762573496, '別海町': 23423.746010393308, '稚内市': 19174.56440623127, '新ひだか町': 17414.673958611405}

TC_indirect: {}
IC_trans: {}
OC_trans: {}

==============================
Total cost: 1872183.4646505294
==============================

----------------------  輸送情報  ----------------------

direct 札幌市(1133/1133) t/day → receive from: 岩見沢市, 美唄市, 三笠市, 南幌町, 月形町, 札幌市, 江別市, 北広島市, 石狩市, 当別町, 新篠津村, 喜茂別町
direct 旭川市(268/268) t/day → receive from: 芦別市, 赤平市, 滝川市, 砂川市, 歌志内市, 深川市, 奈井江町, 上砂川町, 浦臼町, 新十津川町, 妹背牛町, 秩父別町, 雨竜町, 北竜町, 沼田町, 旭川市, 士別市, 名寄市, 富良野市, 鷹栖町, 東神楽町, 当麻町, 比布町, 愛別町, 上川町, 東川町, 美瑛町, 上富良野町, 中富良野町, 和寒町, 剣淵町, 下川町, 美深町, 幌加内町, 留萌市, 増毛町, 小平町, 苫前町, 西興部村
direct 函館市(244/244) t/day → receive from: 函館市, 北斗市, 松前町, 福島町, 知内町, 木古内町, 七飯町, 鹿部町, 森町, 八雲町, 江差町, 上ノ国町, 厚沢部町, 乙部町, 奥尻町, 今金町, せたな町
direct 帯広市(168/168) t/day → receive from: 南富良野町, 帯広市, 音更町, 士幌町, 上士幌町, 鹿追町, 新得町, 清水町, 芽室町, 中札内村, 更別村, 大樹町, 広尾町, 幕別町, 池田町, 豊頃町, 本別町, 足寄町, 浦幌町
direct 苫小牧市(127/127) t/day → receive from: 苫小牧市, 白老町, むかわ町
direct 釧路市(125/125) t/day → receive from: 釧路市, 釧路町, 厚岸町, 標茶町, 鶴居村, 白糖町
direct 室蘭市(121/121) t/day → receive from: 島牧村, 寿都町, 黒松内町, 真狩村, 留寿都村, 室蘭市, 登別市, 伊達市, 豊浦町, 壮瞥町, 洞爺湖町, 長万部町
direct 北見市(110/110) t/day → receive from: 北見市, 網走市, 紋別市, 美幌町, 津別町, 清里町, 斜里町, 小清水町, 訓子府町, 置戸町, 佐呂間町, 遠軽町, 湧別町, 滝上町, 興部町, 雄武町, 大空町, 陸別町
direct 千歳市(103/103) t/day → receive from: 夕張市, 由仁町, 長沼町, 栗山町, 千歳市, 恵庭市, 厚真町, 安平町, 占冠村
direct 小樽市(88/88) t/day → receive from: 小樽市, 蘭越町, ニセコ町, 京極町, 俱知安町, 共和町, 岩内町, 泊村, 神恵内村, 積丹町, 古平町, 仁木町, 余市町, 赤井川村
direct 別海町(40/40) t/day → receive from: 浜中町, 弟子屈町, 根室市, 別海町, 中標津町, 標津町, 羅臼町
direct 稚内市(30/30) t/day → receive from: 音威子府村, 中川町, 羽幌町, 初山別村, 遠別町, 天塩町, 稚内市, 猿払村, 浜頓別町, 中頓別町, 枝幸町, 豊富町, 礼文町, 利尻町, 利尻富士町, 幌延町
direct 新ひだか町(26/26) t/day → receive from: 日高町, 平取町, 新冠町, 浦河町, 様似町, えりも町, 新ひだか町

----------------------  遺伝情報  ----------------------

個体数＝650
世代数＝1000
0: neval=650{'avg': 2983077.058880119, 'max': 4324963.03801819, 'min': 2094044.624960008} best=2094044.624960008
43: neval=518{'avg': 1881140.4519790444, 'max': 3656634.0828053025, 'min': 1872183.4646505294} best=1872183.4646505294
44: neval=503{'avg': 1874788.0278214095, 'max': 2295781.6585628362, 'min': 1872183.4646505294} best=1872183.4646505294
45: neval=529{'avg': 1879352.6640426468, 'max': 2535577.4645901807, 'min': 1872183.4646505294} best=1872183.4646505294
46: neval=505{'avg': 1877338.964028028, 'max': 2498099.840150696, 'min': 1872183.4646505294} best=1872183.4646505294
47: neval=518{'avg': 1880739.4748859194, 'max': 3068178.6609504847, 'min': 1872183.4646505294} best=1872183.4646505294
48: neval=534{'avg': 1874532.688686696, 'max': 2893526.192619333, 'min': 1872183.4646505294} best=1872183.4646505294
49: neval=512{'avg': 1877598.6398784278, 'max': 3800184.0545610148, 'min': 1872183.4646505294} best=1872183.4646505294
50: neval=478{'avg': 1879106.268994584, 'max': 3009268.402967265, 'min': 1872183.4646505294} best=1872183.4646505294
51: neval=498{'avg': 1878933.6038433786, 'max': 3764096.9438448823, 'min': 1872183.4646505294} best=1872183.4646505294
52: neval=515{'avg': 1875959.2743575058, 'max': 3735009.6897691577, 'min': 1872183.4646505294} best=1872183.4646505294
53: neval=520{'avg': 1877262.6556234749, 'max': 3114177.7061987612, 'min': 1872183.4646505294} best=1872183.4646505294
54: neval=507{'avg': 1873647.8486489912, 'max': 2351897.7817893573, 'min': 1872183.4646505294} best=1872183.4646505294
55: neval=541{'avg': 1874543.1967585308, 'max': 2582436.689432777, 'min': 1872183.4646505294} best=1872183.4646505294
56: neval=520{'avg': 1880870.6322078789, 'max': 4148957.866207493, 'min': 1872183.4646505294} best=1872183.4646505294
57: neval=509{'avg': 1876563.418454651, 'max': 3319967.7996758865, 'min': 1872183.4646505294} best=1872183.4646505294
58: neval=512{'avg': 1874786.9455738277, 'max': 2475254.1934422916, 'min': 1872183.4646505294} best=1872183.4646505294
59: neval=528{'avg': 1879997.2741393303, 'max': 2977694.8997260598, 'min': 1872183.4646505294} best=1872183.4646505294
60: neval=504{'avg': 1874549.2406133702, 'max': 2544029.5381219657, 'min': 1872183.4646505294} best=1872183.4646505294
61: neval=534{'avg': 1879999.6307024874, 'max': 3232842.7852884512, 'min': 1872183.4646505294} best=1872183.4646505294
62: neval=501{'avg': 1875185.9528453387, 'max': 2679668.720357401, 'min': 1872183.4646505294} best=1872183.4646505294
63: neval=493{'avg': 1876019.2733073896, 'max': 3095699.307836011, 'min': 1872183.4646505294} best=1872183.4646505294
64: neval=509{'avg': 1875021.8760794476, 'max': 2442128.9055567193, 'min': 1872183.4646505294} best=1872183.4646505294
65: neval=484{'avg': 1873379.8473700928, 'max': 2649832.2323663305, 'min': 1872183.4646505294} best=1872183.4646505294
66: neval=514{'avg': 1874828.109980963, 'max': 2579150.0710608796, 'min': 1872183.4646505294} best=1872183.4646505294
67: neval=501{'avg': 1880198.1677317866, 'max': 3100930.182452619, 'min': 1872183.4646505294} best=1872183.4646505294
68: neval=487{'avg': 1883808.6890817669, 'max': 3702806.796316858, 'min': 1872183.4646505294} best=1872183.4646505294
69: neval=528{'avg': 1883707.4438481983, 'max': 3366727.9894055007, 'min': 1872183.4646505294} best=1872183.4646505294
70: neval=501{'avg': 1875002.7203194941, 'max': 2708760.991547812, 'min': 1872183.4646505294} best=1872183.4646505294
71: neval=502{'avg': 1876773.9310183635, 'max': 3149645.413730722, 'min': 1872183.4646505294} best=1872183.4646505294
72: neval=506{'avg': 1878221.7467399538, 'max': 3058187.6791702644, 'min': 1872183.4646505294} best=1872183.4646505294
73: neval=526{'avg': 1873498.10506308, 'max': 2208260.4895937312, 'min': 1872183.4646505294} best=1872183.4646505294
74: neval=524{'avg': 1876261.1030023817, 'max': 2408727.164417219, 'min': 1872183.4646505294} best=1872183.4646505294
75: neval=529{'avg': 1879884.2051637487, 'max': 2987923.181128534, 'min': 1872183.4646505294} best=1872183.4646505294
76: neval=541{'avg': 1875185.5273245426, 'max': 2538493.598085412, 'min': 1872183.4646505294} best=1872183.4646505294
77: neval=526{'avg': 1876776.2809885095, 'max': 2971644.7345932918, 'min': 1872183.4646505294} best=1872183.4646505294
78: neval=524{'avg': 1876777.9895415052, 'max': 3310326.101365261, 'min': 1872183.4646505294} best=1872183.4646505294
79: neval=523{'avg': 1873817.9057338594, 'max': 2390321.1294938345, 'min': 1872183.4646505294} best=1872183.4646505294
80: neval=516{'avg': 1877809.4877603094, 'max': 3912355.930260384, 'min': 1872183.4646505294} best=1872183.4646505294
81: neval=494{'avg': 1873290.2434107608, 'max': 2260151.4698529574, 'min': 1872183.4646505294} best=1872183.4646505294
82: neval=515{'avg': 1874614.545611448, 'max': 2484128.462854219, 'min': 1872183.4646505294} best=1872183.4646505294
83: neval=509{'avg': 1878910.5366422646, 'max': 2912842.9438057267, 'min': 1872183.4646505294} best=1872183.4646505294
84: neval=515{'avg': 1873219.771977418, 'max': 2359401.801951853, 'min': 1872183.4646505294} best=1872183.4646505294
85: neval=519{'avg': 1875550.55675907, 'max': 3519233.826865498, 'min': 1872183.4646505294} best=1872183.4646505294
86: neval=506{'avg': 1880207.6421710784, 'max': 2945986.9690117026, 'min': 1872183.4646505294} best=1872183.4646505294
87: neval=519{'avg': 1875563.806167863, 'max': 2444763.500325567, 'min': 1872183.4646505294} best=1872183.4646505294
88: neval=511{'avg': 1876508.0741298287, 'max': 3312517.7727908534, 'min': 1872183.4646505294} best=1872183.4646505294
89: neval=526{'avg': 1879012.768892633, 'max': 3555738.2276627664, 'min': 1872183.4646505294} best=1872183.4646505294
90: neval=519{'avg': 1873507.0696425368, 'max': 2474469.111564329, 'min': 1872183.4646505294} best=1872183.4646505294
91: neval=529{'avg': 1881864.3850523126, 'max': 3643680.6029913547, 'min': 1872183.4646505294} best=1872183.4646505294
92: neval=500{'avg': 1874476.2948632604, 'max': 2678142.3568015317, 'min': 1872183.4646505294} best=1872183.4646505294
93: neval=511{'avg': 1880480.9166983897, 'max': 3900319.111979616, 'min': 1872183.4646505294} best=1872183.4646505294
94: neval=511{'avg': 1878217.7891867135, 'max': 3311611.4570177975, 'min': 1872183.4646505294} best=1872183.4646505294
95: neval=520{'avg': 1887211.3249804813, 'max': 3494436.8925265376, 'min': 1872183.4646505294} best=1872183.4646505294
96: neval=521{'avg': 1874993.770457917, 'max': 2671792.0444826274, 'min': 1872183.4646505294} best=1872183.4646505294
97: neval=517{'avg': 1874864.179734362, 'max': 2642613.8334487337, 'min': 1872183.4646505294} best=1872183.4646505294
98: neval=503{'avg': 1878111.2673033713, 'max': 3630969.6348176743, 'min': 1872183.4646505294} best=1872183.4646505294
99: neval=526{'avg': 1875624.0246539293, 'max': 2440116.939734316, 'min': 1872183.4646505294} best=1872183.4646505294
100: neval=483{'avg': 1876408.7695396598, 'max': 2657055.599932097, 'min': 1872183.4646505294} best=1872183.4646505294
101: neval=516{'avg': 1875698.687861046, 'max': 3455035.2792306654, 'min': 1872183.4646505294} best=1872183.4646505294
102: neval=517{'avg': 1875817.5237028114, 'max': 2521220.3511377913, 'min': 1872183.4646505294} best=1872183.4646505294
103: neval=514{'avg': 1879825.5418040568, 'max': 4047667.862383946, 'min': 1872183.4646505294} best=1872183.4646505294
104: neval=519{'avg': 1877468.9794288643, 'max': 2764420.361921756, 'min': 1872183.4646505294} best=1872183.4646505294
105: neval=518{'avg': 1876094.4374499903, 'max': 3287069.211841353, 'min': 1872183.4646505294} best=1872183.4646505294
106: neval=520{'avg': 1875180.3241998532, 'max': 2629511.066061056, 'min': 1872183.4646505294} best=1872183.4646505294
107: neval=517{'avg': 1878940.6706545316, 'max': 3420312.041250814, 'min': 1872183.4646505294} best=1872183.4646505294
108: neval=488{'avg': 1872295.6328064874, 'max': 1945092.7660227865, 'min': 1872183.4646505294} best=1872183.4646505294
109: neval=519{'avg': 1878501.9360913753, 'max': 2888007.455663066, 'min': 1872183.4646505294} best=1872183.4646505294
110: neval=505{'avg': 1874519.1344949752, 'max': 2595106.7129292875, 'min': 1872183.4646505294} best=1872183.4646505294
111: neval=507{'avg': 1874309.5629909441, 'max': 2282146.348704719, 'min': 1872183.4646505294} best=1872183.4646505294
112: neval=510{'avg': 1879792.7355252046, 'max': 3306468.794547474, 'min': 1872183.4646505294} best=1872183.4646505294
113: neval=496{'avg': 1875382.6060496704, 'max': 2813031.0973675097, 'min': 1872183.4646505294} best=1872183.4646505294
114: neval=519{'avg': 1875049.5082346806, 'max': 2260384.806161916, 'min': 1872183.4646505294} best=1872183.4646505294
115: neval=509{'avg': 1876211.7308516602, 'max': 2869589.199289198, 'min': 1872183.4646505294} best=1872183.4646505294
116: neval=525{'avg': 1876554.9768091037, 'max': 2990857.5908629107, 'min': 1872183.4646505294} best=1872183.4646505294
117: neval=520{'avg': 1877262.1193300064, 'max': 3192224.7103517815, 'min': 1872183.4646505294} best=1872183.4646505294
118: neval=515{'avg': 1878532.2166680498, 'max': 3192224.7103517815, 'min': 1872183.4646505294} best=1872183.4646505294
119: neval=531{'avg': 1872250.6809264065, 'max': 1915874.0439703404, 'min': 1872183.4646505294} best=1872183.4646505294
120: neval=520{'avg': 1874630.4153781822, 'max': 2682713.3446140643, 'min': 1872183.4646505294} best=1872183.4646505294
121: neval=504{'avg': 1879292.5255086855, 'max': 3293129.3739144923, 'min': 1872183.4646505294} best=1872183.4646505294
122: neval=511{'avg': 1875080.4237036337, 'max': 2552299.4185731183, 'min': 1872183.4646505294} best=1872183.4646505294
123: neval=524{'avg': 1881903.1884777718, 'max': 4192610.012938924, 'min': 1872183.4646505294} best=1872183.4646505294
124: neval=534{'avg': 1880201.6497743307, 'max': 3273059.614629626, 'min': 1872183.4646505294} best=1872183.4646505294
125: neval=498{'avg': 1876809.3257485046, 'max': 2736964.8556259014, 'min': 1872183.4646505294} best=1872183.4646505294
126: neval=510{'avg': 1878604.9795247004, 'max': 3392083.313530457, 'min': 1872183.4646505294} best=1872183.4646505294
127: neval=495{'avg': 1885732.8206113062, 'max': 3638624.9964983887, 'min': 1872183.4646505294} best=1872183.4646505294
128: neval=513{'avg': 1874361.249290971, 'max': 2388208.8651650073, 'min': 1872183.4646505294} best=1872183.4646505294
129: neval=503{'avg': 1874398.9646315328, 'max': 2919599.1963546425, 'min': 1872183.4646505294} best=1872183.4646505294
130: neval=508{'avg': 1874048.281754337, 'max': 2990500.616097259, 'min': 1872183.4646505294} best=1872183.4646505294
131: neval=534{'avg': 1881377.6041441422, 'max': 3706070.9428583477, 'min': 1872183.4646505294} best=1872183.4646505294
132: neval=501{'avg': 1876317.8939156202, 'max': 3142804.119578419, 'min': 1872183.4646505294} best=1872183.4646505294
133: neval=488{'avg': 1879364.9285289515, 'max': 2699545.1872912617, 'min': 1872183.4646505294} best=1872183.4646505294
134: neval=490{'avg': 1873869.112327806, 'max': 2656300.248169291, 'min': 1872183.4646505294} best=1872183.4646505294
135: neval=525{'avg': 1876591.7769463093, 'max': 3176980.873298192, 'min': 1872183.4646505294} best=1872183.4646505294
136: neval=526{'avg': 1874251.2464875635, 'max': 2491308.3409764087, 'min': 1872183.4646505294} best=1872183.4646505294
137: neval=526{'avg': 1877854.1661959721, 'max': 3028710.815176623, 'min': 1872183.4646505294} best=1872183.4646505294
138: neval=482{'avg': 1876556.2445484803, 'max': 2468312.107789296, 'min': 1872183.4646505294} best=1872183.4646505294
139: neval=535{'avg': 1873833.824762011, 'max': 2179412.601575424, 'min': 1872183.4646505294} best=1872183.4646505294
140: neval=529{'avg': 1873016.8891871625, 'max': 2090853.7970765885, 'min': 1872183.4646505294} best=1872183.4646505294
141: neval=513{'avg': 1878221.672841827, 'max': 2767989.2346507856, 'min': 1872183.4646505294} best=1872183.4646505294
142: neval=523{'avg': 1873010.8409242306, 'max': 2132086.9484431897, 'min': 1872183.4646505294} best=1872183.4646505294
143: neval=520{'avg': 1873102.2886463213, 'max': 2120842.1621621414, 'min': 1872183.4646505294} best=1872183.4646505294
144: neval=513{'avg': 1876807.625573039, 'max': 2663116.8261858886, 'min': 1872183.4646505294} best=1872183.4646505294
145: neval=531{'avg': 1875097.9882627826, 'max': 2585001.9516184456, 'min': 1872183.4646505294} best=1872183.4646505294
146: neval=508{'avg': 1886312.6204812445, 'max': 3313822.042638573, 'min': 1872183.4646505294} best=1872183.4646505294
147: neval=530{'avg': 1879239.9213044872, 'max': 2799166.5252255118, 'min': 1872183.4646505294} best=1872183.4646505294
148: neval=515{'avg': 1875359.3511973696, 'max': 2522136.6195719047, 'min': 1872183.4646505294} best=1872183.4646505294
149: neval=532{'avg': 1876899.5675296886, 'max': 2593488.373506838, 'min': 1872183.4646505294} best=1872183.4646505294
150: neval=514{'avg': 1876037.7961299918, 'max': 3674536.223983006, 'min': 1872183.4646505294} best=1872183.4646505294
